date, value
06/07/1978,1.3423
07/07/1978,1.3663
10/07/1978,1.335
11/07/1978,1.3381
12/07/1978,1.3188
13/07/1978,1.3125
14/07/1978,1.2725
17/07/1978,1.2325
18/07/1978,1.2039
19/07/1978,1.2308
20/07/1978,1.2102
21/07/1978,1.1702
24/07/1978,1.1363
25/07/1978,1.09
26/07/1978,1.1703
27/07/1978,1.2148
28/07/1978,1.2444
31/07/1978,1.2846
01/08/1978,1.2112
02/08/1978,1.225
03/08/1978,1.19
04/08/1978,1.2256
07/08/1978,1.2254
08/08/1978,1.2669
09/08/1978,1.27
10/08/1978,1.3096
11/08/1978,1.3045
14/08/1978,1.43
15/08/1978,1.3525
16/08/1978,1.3966
17/08/1978,1.4475
18/08/1978,1.525
21/08/1978,1.4456
22/08/1978,1.5157
23/08/1978,1.49
24/08/1978,1.5024
25/08/1978,1.55
28/08/1978,1.5566
29/08/1978,1.5323
30/08/1978,1.5253
31/08/1978,1.5259
01/09/1978,1.5355
05/09/1978,1.5038
06/09/1978,1.5033
07/09/1978,1.4838
08/09/1978,1.4438
11/09/1978,1.4613
12/09/1978,1.5013
13/09/1978,1.5016
14/09/1978,1.4965
15/09/1978,1.5002
18/09/1978,1.51
19/09/1978,1.4725
20/09/1978,1.4858
21/09/1978,1.4545
22/09/1978,1.4873
25/09/1978,1.5283
26/09/1978,1.5088
27/09/1978,1.4915
28/09/1978,1.482
29/09/1978,1.4965
02/10/1978,1.5125
03/10/1978,1.5378
04/10/1978,1.5497
05/10/1978,1.548
06/10/1978,1.5688
10/10/1978,1.545
11/10/1978,1.5625
12/10/1978,1.5725
13/10/1978,1.5688
16/10/1978,1.537
17/10/1978,1.5156
18/10/1978,1.5425
19/10/1978,1.4869
20/10/1978,1.4887
23/10/1978,1.4775
24/10/1978,1.48
25/10/1978,1.5086
26/10/1978,1.4925
27/10/1978,1.5273
30/10/1978,1.539
31/10/1978,1.5306
01/11/1978,1.535
02/11/1978,1.5217
03/11/1978,1.515
06/11/1978,1.5063
08/11/1978,1.482
09/11/1978,1.49
10/11/1978,1.5066
13/11/1978,1.4813
14/11/1978,1.4864
15/11/1978,1.44
16/11/1978,1.39
17/11/1978,1.4325
20/11/1978,1.442
21/11/1978,1.45
22/11/1978,1.4463
24/11/1978,1.4675
27/11/1978,1.4004
28/11/1978,1.3947
29/11/1978,1.3913
30/11/1978,1.3553
01/12/1978,1.2998
04/12/1978,1.275
05/12/1978,1.2763
06/12/1978,1.2736
07/12/1978,1.2799
08/12/1978,1.2751
11/12/1978,1.2687
12/12/1978,1.2287
13/12/1978,1.1887
14/12/1978,1.2487
15/12/1978,1.2734
18/12/1978,1.269
19/12/1978,1.2629
20/12/1978,1.2744
21/12/1978,1.286
22/12/1978,1.3164
26/12/1978,1.34
27/12/1978,1.3318
28/12/1978,1.324
29/12/1978,1.3288
02/01/1979,1.3497
03/01/1979,1.3598
04/01/1979,1.3636
05/01/1979,1.3466
08/01/1979,1.356
09/01/1979,1.357
10/01/1979,1.3305
11/01/1979,1.2926
12/01/1979,1.3025
15/01/1979,1.3013
16/01/1979,1.2939
17/01/1979,1.2698
18/01/1979,1.3
19/01/1979,1.292
22/01/1979,1.289
23/01/1979,1.2819
24/01/1979,1.2571
25/01/1979,1.2577
26/01/1979,1.2447
29/01/1979,1.245
30/01/1979,1.248
31/01/1979,1.2776
01/02/1979,1.275
02/02/1979,1.2875
05/02/1979,1.2775
06/02/1979,1.2709
07/02/1979,1.2617
08/02/1979,1.2555
09/02/1979,1.257
12/02/1979,1.2525
13/02/1979,1.2502
14/02/1979,1.245
15/02/1979,1.2225
16/02/1979,1.225
20/02/1979,1.2494
21/02/1979,1.2596
22/02/1979,1.2816
23/02/1979,1.2839
26/02/1979,1.2751
27/02/1979,1.26
28/02/1979,1.2723
01/03/1979,1.2748
02/03/1979,1.2778
05/03/1979,1.3138
06/03/1979,1.3122
07/03/1979,1.325
08/03/1979,1.3588
09/03/1979,1.3586
12/03/1979,1.3436
13/03/1979,1.3541
14/03/1979,1.3386
15/03/1979,1.3344
16/03/1979,1.33
19/03/1979,1.3288
20/03/1979,1.3291
21/03/1979,1.3211
22/03/1979,1.3436
23/03/1979,1.369
26/03/1979,1.3648
27/03/1979,1.3562
28/03/1979,1.3728
29/03/1979,1.368
30/03/1979,1.3749
02/04/1979,1.3438
03/04/1979,1.3719
04/04/1979,1.3621
05/04/1979,1.359
06/04/1979,1.3665
09/04/1979,1.4055
10/04/1979,1.428
11/04/1979,1.4318
12/04/1979,1.4299
16/04/1979,1.4225
17/04/1979,1.42
18/04/1979,1.421
19/04/1979,1.429
20/04/1979,1.4385
23/04/1979,1.4275
24/04/1979,1.4341
25/04/1979,1.4473
26/04/1979,1.4801
27/04/1979,1.5356
30/04/1979,1.5508
01/05/1979,1.5587
02/05/1979,1.5503
03/05/1979,1.5672
04/05/1979,1.589
07/05/1979,1.5891
08/05/1979,1.5844
09/05/1979,1.5757
10/05/1979,1.578
11/05/1979,1.5759
14/05/1979,1.57
15/05/1979,1.5506
16/05/1979,1.5505
17/05/1979,1.5105
18/05/1979,1.5203
21/05/1979,1.5401
22/05/1979,1.5325
23/05/1979,1.5219
24/05/1979,1.5166
25/05/1979,1.5266
29/05/1979,1.5075
30/05/1979,1.5154
31/05/1979,1.5582
01/06/1979,1.7499
04/06/1979,1.8372
05/06/1979,1.866
06/06/1979,1.8661
07/06/1979,1.8449
08/06/1979,1.8687
11/06/1979,1.8543
12/06/1979,1.8608
13/06/1979,1.9151
14/06/1979,2.0313
15/06/1979,1.9674
18/06/1979,1.92
19/06/1979,1.9462
20/06/1979,1.98
21/06/1979,2.01
22/06/1979,1.9911
25/06/1979,2.0338
26/06/1979,2.0565
27/06/1979,2.0996
28/06/1979,2.1532
29/06/1979,2.2027
02/07/1979,2.1753
03/07/1979,2.1554
05/07/1979,2.19
06/07/1979,2.15
09/07/1979,2.11
10/07/1979,2.1391
11/07/1979,2.1244
12/07/1979,2.0844
13/07/1979,2.0444
16/07/1979,2.0326
17/07/1979,2.0489
18/07/1979,2.0629
19/07/1979,2.1029
20/07/1979,2.1229
23/07/1979,2.0829
24/07/1979,2.0429
25/07/1979,2.0571
26/07/1979,2.0369
27/07/1979,1.9677
30/07/1979,1.9
31/07/1979,1.98
01/08/1979,2.0153
02/08/1979,1.9748
03/08/1979,1.9696
06/08/1979,1.945
07/08/1979,1.95
08/08/1979,1.9729
09/08/1979,2.005
10/08/1979,2.0062
13/08/1979,2.01
14/08/1979,2.0375
15/08/1979,2.0263
16/08/1979,2.035
17/08/1979,2.0535
20/08/1979,2.0699
21/08/1979,2.0982
22/08/1979,2.1205
23/08/1979,2.1496
24/08/1979,2.1139
27/08/1979,2.1593
28/08/1979,2.1503
29/08/1979,2.134
30/08/1979,2.1152
31/08/1979,2.0951
04/09/1979,2.0822
05/09/1979,2.0809
06/09/1979,2.076
07/09/1979,2.0589
10/09/1979,2.0426
11/09/1979,2.0404
12/09/1979,2.0795
13/09/1979,2.1123
14/09/1979,2.1482
17/09/1979,2.1535
18/09/1979,2.1444
19/09/1979,2.1208
20/09/1979,2.1483
21/09/1979,2.1737
24/09/1979,2.1612
25/09/1979,2.1521
26/09/1979,2.1588
27/09/1979,2.1541
28/09/1979,2.1381
01/10/1979,2.1629
02/10/1979,2.175
03/10/1979,2.1649
04/10/1979,2.1823
05/10/1979,2.1821
08/10/1979,2.1895
09/10/1979,2.1648
10/10/1979,2.1364
11/10/1979,2.1314
12/10/1979,2.0818
15/10/1979,2.0885
16/10/1979,2.11
17/10/1979,2.0528
18/10/1979,2.0516
19/10/1979,2.1698
22/10/1979,2.1528
23/10/1979,2.1462
24/10/1979,2.1485
25/10/1979,2.1495
26/10/1979,2.1406
29/10/1979,2.1494
30/10/1979,2.105
31/10/1979,2.123
01/11/1979,2.1199
02/11/1979,2.1129
05/11/1979,2.1098
06/11/1979,2.1338
07/11/1979,2.1356
08/11/1979,2.1397
09/11/1979,2.1545
12/11/1979,2.1721
13/11/1979,2.1851
14/11/1979,2.1548
15/11/1979,2.1625
16/11/1979,2.1829
19/11/1979,2.1727
20/11/1979,2.1714
21/11/1979,2.169
23/11/1979,2.177
26/11/1979,2.19
27/11/1979,2.1754
28/11/1979,2.1499
29/11/1979,2.1028
30/11/1979,2.087
03/12/1979,2.0185
04/12/1979,1.9785
05/12/1979,1.997
06/12/1979,1.98
07/12/1979,1.94
10/12/1979,1.9775
11/12/1979,1.9625
12/12/1979,1.9225
13/12/1979,1.9265
14/12/1979,1.9235
17/12/1979,1.9155
18/12/1979,1.9225
19/12/1979,1.939
20/12/1979,1.932
21/12/1979,1.9045
26/12/1979,1.8735
27/12/1979,1.832
28/12/1979,1.8155
31/12/1979,1.8155
02/01/1980,1.776
03/01/1980,1.715
04/01/1980,1.7615
07/01/1980,1.786
08/01/1980,1.8055
09/01/1980,1.7615
10/01/1980,1.795
11/01/1980,1.83
14/01/1980,1.79
15/01/1980,1.7335
16/01/1980,1.7335
17/01/1980,1.7395
18/01/1980,1.738
21/01/1980,1.727
22/01/1980,1.6745
23/01/1980,1.6245
24/01/1980,1.6505
25/01/1980,1.6375
28/01/1980,1.655
29/01/1980,1.65
30/01/1980,1.65
31/01/1980,1.664
01/02/1980,1.686
04/02/1980,1.6895
05/02/1980,1.66
06/02/1980,1.676
07/02/1980,1.662
08/02/1980,1.6635
11/02/1980,1.653
13/02/1980,1.638
14/02/1980,1.63
15/02/1980,1.6645
19/02/1980,1.686
20/02/1980,1.675
21/02/1980,1.6845
22/02/1980,1.701
25/02/1980,1.728
26/02/1980,1.754
27/02/1980,1.7722
28/02/1980,1.7962
29/02/1980,1.8174
03/03/1980,1.87
04/03/1980,1.9075
05/03/1980,1.945
06/03/1980,1.905
07/03/1980,1.915
10/03/1980,1.922
11/03/1980,1.9065
12/03/1980,1.9095
13/03/1980,1.909
14/03/1980,1.9055
17/03/1980,1.886
18/03/1980,1.873
19/03/1980,1.8805
20/03/1980,1.904
21/03/1980,1.9095
24/03/1980,1.8955
25/03/1980,1.877
26/03/1980,1.8835
27/03/1980,1.876
28/03/1980,1.8525
31/03/1980,1.8225
01/04/1980,1.79
02/04/1980,1.793
03/04/1980,1.8405
07/04/1980,1.8625
08/04/1980,1.8635
09/04/1980,1.847
10/04/1980,1.857
11/04/1980,1.8675
14/04/1980,1.86
15/04/1980,1.8545
16/04/1980,1.8485
17/04/1980,1.8445
18/04/1980,1.838
21/04/1980,1.837
22/04/1980,1.8305
23/04/1980,1.836
24/04/1980,1.819
25/04/1980,1.8325
28/04/1980,1.819
29/04/1980,1.8142
30/04/1980,1.8304
01/05/1980,1.8735
02/05/1980,1.9135
05/05/1980,1.9495
06/05/1980,1.9435
07/05/1980,1.954
08/05/1980,1.964
09/05/1980,2
12/05/1980,1.9945
13/05/1980,1.984
14/05/1980,2.0195
15/05/1980,2.0305
16/05/1980,2.028
19/05/1980,1.9885
20/05/1980,2.002
21/05/1980,1.988
22/05/1980,2.0175
23/05/1980,2.0065
27/05/1980,1.975
28/05/1980,1.975
29/05/1980,1.971
30/05/1980,1.9405
02/06/1980,1.985
03/06/1980,1.985
04/06/1980,1.966
05/06/1980,1.961
06/06/1980,1.923
09/06/1980,1.917
10/06/1980,1.9285
11/06/1980,1.934
12/06/1980,1.919
13/06/1980,1.896
16/06/1980,1.826
17/06/1980,1.803
18/06/1980,1.7485
19/06/1980,1.783
20/06/1980,1.68
23/06/1980,1.6485
24/06/1980,1.7465
25/06/1980,1.7965
26/06/1980,1.8159
27/06/1980,1.8264
30/06/1980,1.7593
01/07/1980,1.769
02/07/1980,1.7115
03/07/1980,1.6515
07/07/1980,1.7115
08/07/1980,1.6585
09/07/1980,1.6145
10/07/1980,1.6485
11/07/1980,1.7085
14/07/1980,1.744
15/07/1980,1.7345
16/07/1980,1.7005
17/07/1980,1.6605
18/07/1980,1.658
21/07/1980,1.647
22/07/1980,1.657
23/07/1980,1.636
24/07/1980,1.5965
25/07/1980,1.5375
28/07/1980,1.391
29/07/1980,1.3925
30/07/1980,1.4265
31/07/1980,1.4305
01/08/1980,1.379
04/08/1980,1.3745
05/08/1980,1.441
06/08/1980,1.491
07/08/1980,1.4765
08/08/1980,1.3875
11/08/1980,1.4215
12/08/1980,1.436
13/08/1980,1.4215
14/08/1980,1.467
15/08/1980,1.494
18/08/1980,1.4625
19/08/1980,1.4285
20/08/1980,1.4095
21/08/1980,1.3395
22/08/1980,1.3155
25/08/1980,1.2785
26/08/1980,1.3199
27/08/1980,1.3454
28/08/1980,1.3491
29/08/1980,1.3352
02/09/1980,1.3125
03/09/1980,1.3295
04/09/1980,1.342
05/09/1980,1.3535
08/09/1980,1.3935
09/09/1980,1.4335
10/09/1980,1.431
11/09/1980,1.371
12/09/1980,1.325
15/09/1980,1.3025
16/09/1980,1.356
17/09/1980,1.322
18/09/1980,1.338
19/09/1980,1.306
22/09/1980,1.352
23/09/1980,1.3135
24/09/1980,1.298
25/09/1980,1.2545
26/09/1980,1.2345
29/09/1980,1.2875
30/09/1980,1.2665
01/10/1980,1.265
02/10/1980,1.269
03/10/1980,1.282
06/10/1980,1.2435
07/10/1980,1.284
08/10/1980,1.301
09/10/1980,1.32
10/10/1980,1.328
13/10/1980,1.3225
14/10/1980,1.321
15/10/1980,1.344
16/10/1980,1.3325
17/10/1980,1.3215
20/10/1980,1.298
21/10/1980,1.27
22/10/1980,1.2515
23/10/1980,1.2475
24/10/1980,1.2685
27/10/1980,1.29
28/10/1980,1.2605
29/10/1980,1.2505
30/10/1980,1.2535
31/10/1980,1.2515
03/11/1980,1.2175
05/11/1980,1.226
06/11/1980,1.188
07/11/1980,1.13
10/11/1980,1.0805
11/11/1980,1.083
12/11/1980,1.119
13/11/1980,1.103
14/11/1980,1.091
17/11/1980,1.041
18/11/1980,1.1005
19/11/1980,1.1395
20/11/1980,1.1425
21/11/1980,1.1565
24/11/1980,1.1449
25/11/1980,1.1631
26/11/1980,1.1775
28/11/1980,1.2007
01/12/1980,1.216
02/12/1980,1.203
03/12/1980,1.243
04/12/1980,1.2355
05/12/1980,1.227
08/12/1980,1.219
09/12/1980,1.2115
10/12/1980,1.2015
11/12/1980,1.1615
12/12/1980,1.14
15/12/1980,1.18
16/12/1980,1.21
17/12/1980,1.2195
18/12/1980,1.221
19/12/1980,1.202
22/12/1980,1.235
23/12/1980,1.2605
24/12/1980,1.281
29/12/1980,1.295
30/12/1980,1.27
31/12/1980,1.268
05/01/1981,1.317
06/01/1981,1.315
07/01/1981,1.2985
08/01/1981,1.2795
09/01/1981,1.301
12/01/1981,1.3165
13/01/1981,1.336
14/01/1981,1.3275
15/01/1981,1.323
16/01/1981,1.33
19/01/1981,1.293
20/01/1981,1.3035
21/01/1981,1.271
22/01/1981,1.2725
23/01/1981,1.2375
26/01/1981,1.202
27/01/1981,1.206
28/01/1981,1.203
29/01/1981,1.203
30/01/1981,1.2235
02/02/1981,1.2195
03/02/1981,1.197
04/02/1981,1.166
05/02/1981,1.1955
06/02/1981,1.213
09/02/1981,1.207
10/02/1981,1.21
11/02/1981,1.188
12/02/1981,1.199
13/02/1981,1.2325
17/02/1981,1.202
18/02/1981,1.1915
19/02/1981,1.202
20/02/1981,1.22
23/02/1981,1.2175
24/02/1981,1.2321
25/02/1981,1.2334
26/02/1981,1.2203
27/02/1981,1.2268
02/03/1981,1.2145
03/03/1981,1.236
04/03/1981,1.23
05/03/1981,1.236
06/03/1981,1.227
09/03/1981,1.2085
10/03/1981,1.1975
11/03/1981,1.1805
12/03/1981,1.197
13/03/1981,1.2075
16/03/1981,1.21
17/03/1981,1.198
18/03/1981,1.238
19/03/1981,1.2635
20/03/1981,1.259
23/03/1981,1.285
24/03/1981,1.287
25/03/1981,1.2845
26/03/1981,1.2715
27/03/1981,1.266
30/03/1981,1.278
31/03/1981,1.2865
01/04/1981,1.2715
02/04/1981,1.275
03/04/1981,1.271
06/04/1981,1.248
07/04/1981,1.25
08/04/1981,1.2525
09/04/1981,1.2435
10/04/1981,1.2435
13/04/1981,1.217
14/04/1981,1.24
15/04/1981,1.252
16/04/1981,1.2635
20/04/1981,1.2585
21/04/1981,1.2655
22/04/1981,1.264
23/04/1981,1.263
24/04/1981,1.2725
27/04/1981,1.287
28/04/1981,1.2819
29/04/1981,1.2668
30/04/1981,1.2678
01/05/1981,1.276
04/05/1981,1.2715
05/05/1981,1.265
06/05/1981,1.2755
07/05/1981,1.2705
08/05/1981,1.279
11/05/1981,1.279
12/05/1981,1.2775
13/05/1981,1.257
14/05/1981,1.235
15/05/1981,1.195
18/05/1981,1.168
19/05/1981,1.128
20/05/1981,1.1225
21/05/1981,1.167
22/05/1981,1.149
26/05/1981,1.148
27/05/1981,1.19
28/05/1981,1.1705
29/05/1981,1.138
01/06/1981,1.1055
02/06/1981,1.118
03/06/1981,1.095
04/06/1981,1.028
05/06/1981,1.048
08/06/1981,0.994
09/06/1981,0.939
10/06/1981,1.0265
11/06/1981,1
12/06/1981,1.0365
15/06/1981,1.0105
16/06/1981,0.9325
17/06/1981,0.93
18/06/1981,0.9515
19/06/1981,0.964
22/06/1981,0.8915
23/06/1981,0.8805
24/06/1981,0.889
25/06/1981,0.8759
26/06/1981,0.8572
29/06/1981,0.8804
30/06/1981,0.9232
01/07/1981,0.96
02/07/1981,0.943
06/07/1981,0.952
07/07/1981,0.9125
08/07/1981,0.924
09/07/1981,0.9325
10/07/1981,0.9725
13/07/1981,1.0125
14/07/1981,0.982
15/07/1981,1.0015
16/07/1981,1.0205
17/07/1981,1.0265
20/07/1981,1.0665
21/07/1981,1.1065
22/07/1981,1.1665
23/07/1981,1.296
24/07/1981,1.2545
27/07/1981,1.261
28/07/1981,1.297
29/07/1981,1.269
30/07/1981,1.2085
31/07/1981,1.2315
03/08/1981,1.1575
04/08/1981,1.1545
05/08/1981,1.128
06/08/1981,1.185
07/08/1981,1.1455
10/08/1981,1.173
11/08/1981,1.1615
12/08/1981,1.175
13/08/1981,1.266
14/08/1981,1.223
17/08/1981,1.2265
18/08/1981,1.1715
19/08/1981,1.179
20/08/1981,1.137
21/08/1981,1.1245
24/08/1981,1.0805
25/08/1981,1.0925
26/08/1981,1.0462
27/08/1981,1.0512
28/08/1981,1.0336
31/08/1981,0.9846
01/09/1981,0.9745
02/09/1981,1.0145
03/09/1981,1.0545
04/09/1981,1.073
08/09/1981,1.059
09/09/1981,1.099
10/09/1981,1.1265
11/09/1981,1.1575
14/09/1981,1.167
15/09/1981,1.1515
16/09/1981,1.127
17/09/1981,1.167
18/09/1981,1.207
21/09/1981,1.2545
22/09/1981,1.213
23/09/1981,1.2015
24/09/1981,1.243
25/09/1981,1.3145
28/09/1981,1.29
29/09/1981,1.27
30/09/1981,1.2915
01/10/1981,1.301
02/10/1981,1.3295
05/10/1981,1.3285
06/10/1981,1.3515
07/10/1981,1.3345
08/10/1981,1.3295
09/10/1981,1.313
12/10/1981,1.298
13/10/1981,1.345
14/10/1981,1.324
15/10/1981,1.3655
16/10/1981,1.3525
19/10/1981,1.3375
20/10/1981,1.301
21/10/1981,1.333
22/10/1981,1.3465
23/10/1981,1.3835
26/10/1981,1.385
27/10/1981,1.371
28/10/1981,1.4295
29/10/1981,1.428
30/10/1981,1.411
02/11/1981,1.444
03/11/1981,1.4835
04/11/1981,1.497
05/11/1981,1.4965
06/11/1981,1.461
09/11/1981,1.45
10/11/1981,1.4365
11/11/1981,1.4445
12/11/1981,1.4885
13/11/1981,1.468
16/11/1981,1.4495
17/11/1981,1.457
18/11/1981,1.4715
19/11/1981,1.4705
20/11/1981,1.454
23/11/1981,1.4325
24/11/1981,1.3827
25/11/1981,1.3796
27/11/1981,1.3269
30/11/1981,1.3108
01/12/1981,1.2825
02/12/1981,1.31
03/12/1981,1.3195
04/12/1981,1.3225
07/12/1981,1.3625
08/12/1981,1.3605
09/12/1981,1.337
10/12/1981,1.335
11/12/1981,1.375
14/12/1981,1.3885
15/12/1981,1.377
16/12/1981,1.377
17/12/1981,1.3845
18/12/1981,1.37
21/12/1981,1.363
22/12/1981,1.397
23/12/1981,1.396
28/12/1981,1.3925
29/12/1981,1.3935
30/12/1981,1.39
31/12/1981,1.397
04/01/1982,1.424
05/01/1982,1.432
06/01/1982,1.4205
07/01/1982,1.396
08/01/1982,1.3835
11/01/1982,1.399
12/01/1982,1.3875
13/01/1982,1.3705
14/01/1982,1.3755
15/01/1982,1.3655
18/01/1982,1.356
19/01/1982,1.3585
20/01/1982,1.396
21/01/1982,1.3845
22/01/1982,1.399
25/01/1982,1.3965
26/01/1982,1.4305
27/01/1982,1.449
28/01/1982,1.44
29/01/1982,1.4915
01/02/1982,1.487
02/02/1982,1.4835
03/02/1982,1.499
04/02/1982,1.5365
05/02/1982,1.505
08/02/1982,1.493
09/02/1982,1.5475
10/02/1982,1.5775
11/02/1982,1.597
12/02/1982,1.587
16/02/1982,1.5915
17/02/1982,1.5835
18/02/1982,1.5625
19/02/1982,1.5205
22/02/1982,1.5125
23/02/1982,1.4903
24/02/1982,1.5055
25/02/1982,1.4775
26/02/1982,1.438
01/03/1982,1.4295
02/03/1982,1.4305
03/03/1982,1.4475
04/03/1982,1.456
05/03/1982,1.4585
08/03/1982,1.483
09/03/1982,1.4605
10/03/1982,1.4665
11/03/1982,1.4275
12/03/1982,1.4385
15/03/1982,1.3985
16/03/1982,1.3585
17/03/1982,1.3285
18/03/1982,1.2945
19/03/1982,1.315
22/03/1982,1.3445
23/03/1982,1.368
24/03/1982,1.293
25/03/1982,1.2595
26/03/1982,1.273
29/03/1982,1.259
30/03/1982,1.323
31/03/1982,1.2855
01/04/1982,1.3485
02/04/1982,1.3495
05/04/1982,1.354
06/04/1982,1.335
07/04/1982,1.372
08/04/1982,1.383
12/04/1982,1.3755
13/04/1982,1.34
14/04/1982,1.3355
15/04/1982,1.3675
16/04/1982,1.347
19/04/1982,1.3045
20/04/1982,1.3195
21/04/1982,1.36
22/04/1982,1.3425
23/04/1982,1.3685
26/04/1982,1.4095
27/04/1982,1.376
28/04/1982,1.3365
29/04/1982,1.3415
30/04/1982,1.3178
03/05/1982,1.29
04/05/1982,1.261
05/05/1982,1.251
06/05/1982,1.2225
07/05/1982,1.217
10/05/1982,1.248
11/05/1982,1.2435
12/05/1982,1.2775
13/05/1982,1.2775
14/05/1982,1.248
17/05/1982,1.234
18/05/1982,1.24
19/05/1982,1.2245
20/05/1982,1.2275
21/05/1982,1.264
24/05/1982,1.256
25/05/1982,1.2865
26/05/1982,1.329
27/05/1982,1.372
28/05/1982,1.3825
01/06/1982,1.3375
02/06/1982,1.361
03/06/1982,1.3475
04/06/1982,1.374
07/06/1982,1.407
08/06/1982,1.3935
09/06/1982,1.371
10/06/1982,1.3895
11/06/1982,1.3875
14/06/1982,1.3535
15/06/1982,1.3635
16/06/1982,1.3835
17/06/1982,1.379
18/06/1982,1.378
21/06/1982,1.3695
22/06/1982,1.3755
23/06/1982,1.391
24/06/1982,1.4045
25/06/1982,1.3743
28/06/1982,1.3596
29/06/1982,1.3684
30/06/1982,1.3488
01/07/1982,1.318
02/07/1982,1.278
06/07/1982,1.238
07/07/1982,1.231
08/07/1982,1.2055
09/07/1982,1.213
12/07/1982,1.204
13/07/1982,1.2275
14/07/1982,1.2555
15/07/1982,1.2375
16/07/1982,1.25
19/07/1982,1.243
20/07/1982,1.2585
21/07/1982,1.23
22/07/1982,1.2475
23/07/1982,1.238
26/07/1982,1.231
27/07/1982,1.2135
28/07/1982,1.2645
29/07/1982,1.269
30/07/1982,1.268
02/08/1982,1.268
03/08/1982,1.2855
04/08/1982,1.2945
05/08/1982,1.3095
06/08/1982,1.3065
09/08/1982,1.295
10/08/1982,1.2685
11/08/1982,1.299
12/08/1982,1.2835
13/08/1982,1.2975
16/08/1982,1.3045
17/08/1982,1.328
18/08/1982,1.342
19/08/1982,1.329
20/08/1982,1.3395
23/08/1982,1.345
24/08/1982,1.331
25/08/1982,1.3155
26/08/1982,1.3144
27/08/1982,1.2855
30/08/1982,1.2855
31/08/1982,1.2827
01/09/1982,1.261
02/09/1982,1.2535
03/09/1982,1.2695
07/09/1982,1.3095
08/09/1982,1.2855
09/09/1982,1.311
10/09/1982,1.295
13/09/1982,1.3205
14/09/1982,1.33
15/09/1982,1.3145
16/09/1982,1.34
17/09/1982,1.362
20/09/1982,1.3375
21/09/1982,1.353
22/09/1982,1.372
23/09/1982,1.3775
24/09/1982,1.3895
27/09/1982,1.4385
28/09/1982,1.4055
29/09/1982,1.4225
30/09/1982,1.4485
01/10/1982,1.4505
04/10/1982,1.435
05/10/1982,1.4145
06/10/1982,1.4215
07/10/1982,1.437
08/10/1982,1.397
11/10/1982,1.3795
12/10/1982,1.4425
13/10/1982,1.4255
14/10/1982,1.411
15/10/1982,1.395
18/10/1982,1.4035
19/10/1982,1.385
20/10/1982,1.4025
21/10/1982,1.389
22/10/1982,1.412
25/10/1982,1.3925
26/10/1982,1.407
27/10/1982,1.4085
28/10/1982,1.4015
29/10/1982,1.394
01/11/1982,1.35
03/11/1982,1.3355
04/11/1982,1.369
05/11/1982,1.3525
08/11/1982,1.361
09/11/1982,1.375
10/11/1982,1.362
11/11/1982,1.368
12/11/1982,1.3875
15/11/1982,1.3985
16/11/1982,1.385
17/11/1982,1.382
18/11/1982,1.3745
19/11/1982,1.39
22/11/1982,1.4195
23/11/1982,1.418
24/11/1982,1.398
26/11/1982,1.3956
29/11/1982,1.3659
30/11/1982,1.3621
01/12/1982,1.3595
02/12/1982,1.335
03/12/1982,1.333
06/12/1982,1.358
07/12/1982,1.3795
08/12/1982,1.3395
09/12/1982,1.3365
10/12/1982,1.3485
13/12/1982,1.332
14/12/1982,1.327
15/12/1982,1.3075
16/12/1982,1.2775
17/12/1982,1.282
20/12/1982,1.296
21/12/1982,1.2985
22/12/1982,1.3025
23/12/1982,1.299
27/12/1982,1.2765
28/12/1982,1.297
29/12/1982,1.309
30/12/1982,1.2985
03/01/1983,1.327
04/01/1983,1.3175
05/01/1983,1.323
06/01/1983,1.292
07/01/1983,1.29
10/01/1983,1.2775
11/01/1983,1.2775
12/01/1983,1.2985
13/01/1983,1.2815
14/01/1983,1.2855
17/01/1983,1.295
18/01/1983,1.271
19/01/1983,1.286
20/01/1983,1.2765
21/01/1983,1.267
24/01/1983,1.261
25/01/1983,1.2605
26/01/1983,1.2535
27/01/1983,1.2565
28/01/1983,1.243
31/01/1983,1.228
01/02/1983,1.225
02/02/1983,1.237
03/02/1983,1.229
04/02/1983,1.246
07/02/1983,1.2655
08/02/1983,1.2685
09/02/1983,1.254
10/02/1983,1.2565
11/02/1983,1.2525
14/02/1983,1.2685
15/02/1983,1.264
16/02/1983,1.2515
17/02/1983,1.2615
18/02/1983,1.2645
22/02/1983,1.2545
23/02/1983,1.2523
24/02/1983,1.2446
25/02/1983,1.2207
28/02/1983,1.2109
01/03/1983,1.223
02/03/1983,1.218
03/03/1983,1.223
04/03/1983,1.2185
07/03/1983,1.219
08/03/1983,1.211
09/03/1983,1.2315
10/03/1983,1.23
11/03/1983,1.2335
14/03/1983,1.234
15/03/1983,1.215
16/03/1983,1.2085
17/03/1983,1.217
18/03/1983,1.219
21/03/1983,1.235
22/03/1983,1.2355
23/03/1983,1.266
24/03/1983,1.2635
25/03/1983,1.242
28/03/1983,1.2445
29/03/1983,1.249
30/03/1983,1.2415
31/03/1983,1.2325
04/04/1983,1.231
05/04/1983,1.2185
06/04/1983,1.207
07/04/1983,1.213
08/04/1983,1.2155
11/04/1983,1.2135
12/04/1983,1.2245
13/04/1983,1.2185
14/04/1983,1.227
15/04/1983,1.241
18/04/1983,1.242
19/04/1983,1.2385
20/04/1983,1.238
21/04/1983,1.247
22/04/1983,1.255
25/04/1983,1.2625
26/04/1983,1.2466
